No,DateTime,Device Name,Location,Energy Consumption (kWh)
17461,"07, 26/10/25",GG_L3_WT_AHU,WT-AHU,20343.4
17463,"07, 26/10/25",GG_L4_WB_AHU,WB-AHU,28770.38
17460,"07, 26/10/25",GG_L4_WT_AHU,WT-AHU,22303.48
17459,"07, 26/10/25",GG_L5_WB_AHU,WB-AHU,18186.08
17469,"07, 26/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,55559.41
17475,"07, 26/10/25",GG_L6_WB_AHU,WB-AHU,19388.92
18877,"07, 27/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17835.82
18872,"07, 27/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25715.89
18888,"07, 27/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,55619.72
18882,"07, 27/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,35001.5
18845,"07, 27/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,34153.85
18844,"07, 27/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17292.42
18874,"07, 27/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,320912
18860,"07, 27/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,147814.14
18856,"07, 27/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,200239.78
18887,"07, 27/10/25",GG_L2_R Panel-SDP DB LED,R Panel,123072.18
18886,"07, 27/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,274548.78
18884,"07, 27/10/25",GG_L2_R Panel-SDP PP,R Panel,117129.23
18881,"07, 27/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,40150.75
18891,"07, 27/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,76326.32
18850,"07, 27/10/25",GG_L3_WB_AHU,WB-AHU,19772.55
18849,"07, 27/10/25",GG_L3_WT_AHU,WT-AHU,20354.18
18851,"07, 27/10/25",GG_L4_WB_AHU,WB-AHU,28783.86
18848,"07, 27/10/25",GG_L4_WT_AHU,WT-AHU,22314.54
18847,"07, 27/10/25",GG_L5_WB_AHU,WB-AHU,18194.67
18858,"07, 27/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,55649.05
18864,"07, 27/10/25",GG_L6_WB_AHU,WB-AHU,19398.97
20287,"07, 28/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17886.71
20282,"07, 28/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25810.22
20298,"07, 28/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,55778.12
20292,"07, 28/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,35108.57
20255,"07, 28/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,34264.5
20272,"07, 28/10/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,17528.44
20254,"07, 28/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17345.7
20284,"07, 28/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,321416.14
20270,"07, 28/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,148175.3
20266,"07, 28/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,200863.44
20297,"07, 28/10/25",GG_L2_R Panel-SDP DB LED,R Panel,123426.3
20296,"07, 28/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,275335.11
20294,"07, 28/10/25",GG_L2_R Panel-SDP PP,R Panel,117465.39
20291,"07, 28/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,40235.53
20301,"07, 28/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,76606.08
20260,"07, 28/10/25",GG_L3_WB_AHU,WB-AHU,19848.31
20259,"07, 28/10/25",GG_L3_WT_AHU,WT-AHU,20424.7
20261,"07, 28/10/25",GG_L4_WB_AHU,WB-AHU,28865.34
20258,"07, 28/10/25",GG_L4_WT_AHU,WT-AHU,22386.97
20257,"07, 28/10/25",GG_L5_WB_AHU,WB-AHU,18255.08
20268,"07, 28/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,55806.09
20274,"07, 28/10/25",GG_L6_WB_AHU,WB-AHU,19457.7
21701,"07, 29/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17937.86
21696,"07, 29/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25901.43
21712,"07, 29/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,55935.53
21706,"07, 29/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,35213.28
21669,"07, 29/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,34378.57
21686,"07, 29/10/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,17586.66
21668,"07, 29/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17401.63
21698,"07, 29/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,321835.53
21711,"07, 29/10/25",GG_L2_R Panel-SDP DB LED,R Panel,123761.01
21708,"07, 29/10/25",GG_L2_R Panel-SDP PP,R Panel,117794.98
21705,"07, 29/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,40319.63
21715,"07, 29/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,76883.2
21674,"07, 29/10/25",GG_L3_WB_AHU,WB-AHU,19928.53
21673,"07, 29/10/25",GG_L3_WT_AHU,WT-AHU,20498.9
21675,"07, 29/10/25",GG_L4_WB_AHU,WB-AHU,28952.85
21672,"07, 29/10/25",GG_L4_WT_AHU,WT-AHU,22464.09
21671,"07, 29/10/25",GG_L5_WB_AHU,WB-AHU,18318.88
21682,"07, 29/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,55980.36
21688,"07, 29/10/25",GG_L6_WB_AHU,WB-AHU,19523.95
23099,"07, 30/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,18009
23094,"07, 30/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25999.06
23110,"07, 30/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,56166.56
23104,"07, 30/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,35315.1
23067,"07, 30/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,34490.92
23084,"07, 30/10/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,17644
23066,"07, 30/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17456.61
23096,"07, 30/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,322283.16
23082,"07, 30/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,148878.8
23078,"07, 30/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,201543.44
23109,"07, 30/10/25",GG_L2_R Panel-SDP DB LED,R Panel,124110.78
23108,"07, 30/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,276208.42
23106,"07, 30/10/25",GG_L2_R Panel-SDP PP,R Panel,118130.19
23103,"07, 30/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,40405.37
23113,"07, 30/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,77155.29
23072,"07, 30/10/25",GG_L3_WB_AHU,WB-AHU,20004.38
23071,"07, 30/10/25",GG_L3_WT_AHU,WT-AHU,20544.4
23073,"07, 30/10/25",GG_L4_WB_AHU,WB-AHU,29032.76
23070,"07, 30/10/25",GG_L4_WT_AHU,WT-AHU,22541.43
23069,"07, 30/10/25",GG_L5_WB_AHU,WB-AHU,18384.82
23080,"07, 30/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,56130.91
23086,"07, 30/10/25",GG_L6_WB_AHU,WB-AHU,19593.45
24502,"07, 31/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,18080.39
24497,"07, 31/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,26089.72
24513,"07, 31/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,56424.93
24507,"07, 31/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,35446.56
24470,"07, 31/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,34593.82
24487,"07, 31/10/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,17694.7
24469,"07, 31/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17507.84
24499,"07, 31/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,322615.66
24512,"07, 31/10/25",GG_L2_R Panel-SDP DB LED,R Panel,124465.18
24511,"07, 31/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,276597.19
24509,"07, 31/10/25",GG_L2_R Panel-SDP PP,R Panel,118471.16
24506,"07, 31/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,40491.92
24516,"07, 31/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,77414.35
24475,"07, 31/10/25",GG_L3_WB_AHU,WB-AHU,20075.95
24474,"07, 31/10/25",GG_L3_WT_AHU,WT-AHU,20613.47
24476,"07, 31/10/25",GG_L4_WB_AHU,WB-AHU,29117.23
24473,"07, 31/10/25",GG_L4_WT_AHU,WT-AHU,22614.14
24472,"07, 31/10/25",GG_L5_WB_AHU,WB-AHU,18448.08
24483,"07, 31/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,56292.53
24489,"07, 31/10/25",GG_L6_WB_AHU,WB-AHU,19661.74
758,"08, 03/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,32393.35
773,"08, 03/10/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,16552.46
757,"08, 03/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16409.26
779,"08, 03/10/25",GG_L2_R Panel-SDP PP,R Panel,109087.66
763,"08, 03/10/25",GG_L3_WB_AHU,WB-AHU,18516.34
762,"08, 03/10/25",GG_L3_WT_AHU,WT-AHU,19223.58
764,"08, 03/10/25",GG_L4_WB_AHU,WB-AHU,27422.66
761,"08, 03/10/25",GG_L4_WT_AHU,WT-AHU,20991.57
760,"08, 03/10/25",GG_L5_WB_AHU,WB-AHU,17199.79
770,"08, 03/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,52330.29
775,"08, 03/10/25",GG_L6_WB_AHU,WB-AHU,18261.39
1447,"08, 04/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,32484.3
1446,"08, 04/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16456.04
1468,"08, 04/10/25",GG_L2_R Panel-SDP PP,R Panel,109418.99
1452,"08, 04/10/25",GG_L3_WB_AHU,WB-AHU,18578.26
1451,"08, 04/10/25",GG_L3_WT_AHU,WT-AHU,19283.12
1453,"08, 04/10/25",GG_L4_WB_AHU,WB-AHU,27496.76
1450,"08, 04/10/25",GG_L4_WT_AHU,WT-AHU,21055.56
1449,"08, 04/10/25",GG_L5_WB_AHU,WB-AHU,17250.22
1459,"08, 04/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,52484.49
1464,"08, 04/10/25",GG_L6_WB_AHU,WB-AHU,18313.1
2126,"08, 05/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,32484.3
2125,"08, 05/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16456.04
2147,"08, 05/10/25",GG_L2_R Panel-SDP PP,R Panel,109755.37
2131,"08, 05/10/25",GG_L3_WB_AHU,WB-AHU,18579.47
2130,"08, 05/10/25",GG_L3_WT_AHU,WT-AHU,19283.12
2132,"08, 05/10/25",GG_L4_WB_AHU,WB-AHU,27496.76
2129,"08, 05/10/25",GG_L4_WT_AHU,WT-AHU,21055.56
2128,"08, 05/10/25",GG_L5_WB_AHU,WB-AHU,17250.22
2138,"08, 05/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,52576.58
2143,"08, 05/10/25",GG_L6_WB_AHU,WB-AHU,18313.1
2837,"08, 06/10/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,16614.1
2821,"08, 06/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16470.07
2843,"08, 06/10/25",GG_L2_R Panel-SDP PP,R Panel,110088.96
2827,"08, 06/10/25",GG_L3_WB_AHU,WB-AHU,18599.76
2826,"08, 06/10/25",GG_L3_WT_AHU,WT-AHU,19300.12
2828,"08, 06/10/25",GG_L4_WB_AHU,WB-AHU,27518.04
2825,"08, 06/10/25",GG_L4_WT_AHU,WT-AHU,21073.94
2824,"08, 06/10/25",GG_L5_WB_AHU,WB-AHU,17264.66
2834,"08, 06/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,52675.65
2839,"08, 06/10/25",GG_L6_WB_AHU,WB-AHU,18328.36
3523,"08, 07/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,32624.51
3522,"08, 07/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16527.77
3544,"08, 07/10/25",GG_L2_R Panel-SDP PP,R Panel,110420.86
3528,"08, 07/10/25",GG_L3_WB_AHU,WB-AHU,18682.31
3527,"08, 07/10/25",GG_L3_WT_AHU,WT-AHU,19371.34
3529,"08, 07/10/25",GG_L4_WB_AHU,WB-AHU,27593.85
3526,"08, 07/10/25",GG_L4_WT_AHU,WT-AHU,21141.26
3525,"08, 07/10/25",GG_L5_WB_AHU,WB-AHU,17329.8
3535,"08, 07/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,52834.44
3540,"08, 07/10/25",GG_L6_WB_AHU,WB-AHU,18394.65
4225,"08, 08/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,32736.63
4224,"08, 08/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16584.58
4246,"08, 08/10/25",GG_L2_R Panel-SDP PP,R Panel,110751.56
4230,"08, 08/10/25",GG_L3_WB_AHU,WB-AHU,18762.84
4229,"08, 08/10/25",GG_L3_WT_AHU,WT-AHU,19442.11
4231,"08, 08/10/25",GG_L4_WB_AHU,WB-AHU,27678.66
4228,"08, 08/10/25",GG_L4_WT_AHU,WT-AHU,21322.26
4227,"08, 08/10/25",GG_L5_WB_AHU,WB-AHU,17391.73
4237,"08, 08/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,53003.11
4242,"08, 08/10/25",GG_L6_WB_AHU,WB-AHU,18547
4927,"08, 09/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,32845.45
4926,"08, 09/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16639.06
4948,"08, 09/10/25",GG_L2_R Panel-SDP PP,R Panel,111087.33
4932,"08, 09/10/25",GG_L3_WB_AHU,WB-AHU,18840.34
4931,"08, 09/10/25",GG_L3_WT_AHU,WT-AHU,19511.26
4933,"08, 09/10/25",GG_L4_WB_AHU,WB-AHU,27764.35
4930,"08, 09/10/25",GG_L4_WT_AHU,WT-AHU,21402.62
4929,"08, 09/10/25",GG_L5_WB_AHU,WB-AHU,17452.78
4939,"08, 09/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,53166.56
4944,"08, 09/10/25",GG_L6_WB_AHU,WB-AHU,18609.83
5628,"08, 10/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,32950.98
5627,"08, 10/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16692.98
5649,"08, 10/10/25",GG_L2_R Panel-SDP PP,R Panel,111423.71
5633,"08, 10/10/25",GG_L3_WB_AHU,WB-AHU,18914.51
5632,"08, 10/10/25",GG_L3_WT_AHU,WT-AHU,19582.18
5634,"08, 10/10/25",GG_L4_WB_AHU,WB-AHU,27847.66
5631,"08, 10/10/25",GG_L4_WT_AHU,WT-AHU,21475.26
5630,"08, 10/10/25",GG_L5_WB_AHU,WB-AHU,17511.73
5640,"08, 10/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,53328.75
5645,"08, 10/10/25",GG_L6_WB_AHU,WB-AHU,18676.75
6316,"08, 11/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,33036.28
6331,"08, 11/10/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,16877.08
6315,"08, 11/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16735.44
6337,"08, 11/10/25",GG_L2_R Panel-SDP PP,R Panel,111758.82
6321,"08, 11/10/25",GG_L3_WB_AHU,WB-AHU,18976.34
6320,"08, 11/10/25",GG_L3_WT_AHU,WT-AHU,19639.28
6322,"08, 11/10/25",GG_L4_WB_AHU,WB-AHU,27914.32
6319,"08, 11/10/25",GG_L4_WT_AHU,WT-AHU,21537.12
6318,"08, 11/10/25",GG_L5_WB_AHU,WB-AHU,17561.48
6328,"08, 11/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,53471.09
6333,"08, 11/10/25",GG_L6_WB_AHU,WB-AHU,18728.74
6996,"08, 12/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,33036.28
6995,"08, 12/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16735.44
7017,"08, 12/10/25",GG_L2_R Panel-SDP PP,R Panel,112089.07
7001,"08, 12/10/25",GG_L3_WB_AHU,WB-AHU,18977.5
7000,"08, 12/10/25",GG_L3_WT_AHU,WT-AHU,19639.28
7002,"08, 12/10/25",GG_L4_WB_AHU,WB-AHU,27914.32
6999,"08, 12/10/25",GG_L4_WT_AHU,WT-AHU,21537.12
6998,"08, 12/10/25",GG_L5_WB_AHU,WB-AHU,17561.48
7008,"08, 12/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,53556.56
7013,"08, 12/10/25",GG_L6_WB_AHU,WB-AHU,18732.3
7682,"08, 13/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,33064.06
7681,"08, 13/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16749.72
7703,"08, 13/10/25",GG_L2_R Panel-SDP PP,R Panel,112420.59
7687,"08, 13/10/25",GG_L3_WB_AHU,WB-AHU,19002.28
7686,"08, 13/10/25",GG_L3_WT_AHU,WT-AHU,19656.34
7688,"08, 13/10/25",GG_L4_WB_AHU,WB-AHU,27932.72
7685,"08, 13/10/25",GG_L4_WT_AHU,WT-AHU,21556.58
7684,"08, 13/10/25",GG_L5_WB_AHU,WB-AHU,17576.41
7694,"08, 13/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,53674
7699,"08, 13/10/25",GG_L6_WB_AHU,WB-AHU,18747.56
8379,"08, 14/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,33177.84
8378,"08, 14/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16805.34
8400,"08, 14/10/25",GG_L2_R Panel-SDP PP,R Panel,112758.65
8384,"08, 14/10/25",GG_L3_WB_AHU,WB-AHU,19084.87
8383,"08, 14/10/25",GG_L3_WT_AHU,WT-AHU,19729.64
8385,"08, 14/10/25",GG_L4_WB_AHU,WB-AHU,28020.92
8382,"08, 14/10/25",GG_L4_WT_AHU,WT-AHU,21632.9
8381,"08, 14/10/25",GG_L5_WB_AHU,WB-AHU,17638.39
8391,"08, 14/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,53849.4
8396,"08, 14/10/25",GG_L6_WB_AHU,WB-AHU,18812.94
9181,"08, 20/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17482.35
9176,"08, 20/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25220.16
9191,"08, 20/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,54596.53
9186,"08, 20/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,34314.95
9151,"08, 20/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,33614.59
9166,"08, 20/10/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,17161.36
9150,"08, 20/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17025.09
9178,"08, 20/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,315319.97
9190,"08, 20/10/25",GG_L2_R Panel-SDP DB LED,R Panel,120747.2
9188,"08, 20/10/25",GG_L2_R Panel-SDP PP,R Panel,114767.59
9185,"08, 20/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,39563.95
9194,"08, 20/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,74661.97
9156,"08, 20/10/25",GG_L3_WB_AHU,WB-AHU,19401.13
9155,"08, 20/10/25",GG_L3_WT_AHU,WT-AHU,20010.95
9157,"08, 20/10/25",GG_L4_WB_AHU,WB-AHU,28366.78
9154,"08, 20/10/25",GG_L4_WT_AHU,WT-AHU,21940.38
9153,"08, 20/10/25",GG_L5_WB_AHU,WB-AHU,17889.81
9163,"08, 20/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,54676.65
9168,"08, 20/10/25",GG_L6_WB_AHU,WB-AHU,19074.9
10553,"08, 21/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17542.23
10548,"08, 21/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25311.57
10563,"08, 21/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,54798.08
10558,"08, 21/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,34436.1
10523,"08, 21/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,33717.44
10522,"08, 21/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17077.75
10550,"08, 21/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,315981.94
10562,"08, 21/10/25",GG_L2_R Panel-SDP DB LED,R Panel,121090.17
10560,"08, 21/10/25",GG_L2_R Panel-SDP PP,R Panel,115111.89
10557,"08, 21/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,39648.09
10566,"08, 21/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,74919.97
10528,"08, 21/10/25",GG_L3_WB_AHU,WB-AHU,19476.11
10527,"08, 21/10/25",GG_L3_WT_AHU,WT-AHU,20083.55
10529,"08, 21/10/25",GG_L4_WB_AHU,WB-AHU,28450.61
10526,"08, 21/10/25",GG_L4_WT_AHU,WT-AHU,22017.04
10525,"08, 21/10/25",GG_L5_WB_AHU,WB-AHU,17948.09
10535,"08, 21/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,54846.13
10540,"08, 21/10/25",GG_L6_WB_AHU,WB-AHU,19146.87
11962,"08, 22/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17599.38
11957,"08, 22/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25410.57
11972,"08, 22/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,54990.13
11967,"08, 22/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,34553.78
11932,"08, 22/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,33829.72
11931,"08, 22/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17132.78
11959,"08, 22/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,317013.41
11971,"08, 22/10/25",GG_L2_R Panel-SDP DB LED,R Panel,121423.9
11970,"08, 22/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,270737.11
11969,"08, 22/10/25",GG_L2_R Panel-SDP PP,R Panel,115454.77
11966,"08, 22/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,39732.48
11975,"08, 22/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,75182.33
11937,"08, 22/10/25",GG_L3_WB_AHU,WB-AHU,19547.22
11936,"08, 22/10/25",GG_L3_WT_AHU,WT-AHU,20155.69
11938,"08, 22/10/25",GG_L4_WB_AHU,WB-AHU,28538.19
11935,"08, 22/10/25",GG_L4_WT_AHU,WT-AHU,22094.42
11934,"08, 22/10/25",GG_L5_WB_AHU,WB-AHU,18006.77
11944,"08, 22/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,55014.64
11949,"08, 22/10/25",GG_L6_WB_AHU,WB-AHU,19215.04
13396,"08, 23/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17664
13391,"08, 23/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25493.02
13406,"08, 23/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,55221.91
13401,"08, 23/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,34672.81
13367,"08, 23/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,33937.04
13381,"08, 23/10/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,17331.7
13366,"08, 23/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17187.8
13393,"08, 23/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,317713.73
13405,"08, 23/10/25",GG_L2_R Panel-SDP DB LED,R Panel,121770.51
13403,"08, 23/10/25",GG_L2_R Panel-SDP PP,R Panel,115799.34
13400,"08, 23/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,39817.08
13409,"08, 23/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,75466.4
13372,"08, 23/10/25",GG_L3_WB_AHU,WB-AHU,19624.73
13371,"08, 23/10/25",GG_L3_WT_AHU,WT-AHU,20227.97
13373,"08, 23/10/25",GG_L4_WB_AHU,WB-AHU,28623.63
13370,"08, 23/10/25",GG_L4_WT_AHU,WT-AHU,22166.22
13369,"08, 23/10/25",GG_L5_WB_AHU,WB-AHU,18071.45
13378,"08, 23/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,55175.68
13383,"08, 23/10/25",GG_L6_WB_AHU,WB-AHU,19267.83
14767,"08, 24/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17726.75
14762,"08, 24/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25581.31
14777,"08, 24/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,55440.47
14772,"08, 24/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,34809.45
14737,"08, 24/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,34053.7
14736,"08, 24/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17242.45
14764,"08, 24/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,318422.31
14776,"08, 24/10/25",GG_L2_R Panel-SDP DB LED,R Panel,122123.15
14775,"08, 24/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,272272.08
14774,"08, 24/10/25",GG_L2_R Panel-SDP PP,R Panel,116135.19
14771,"08, 24/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,39901.4
14780,"08, 24/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,75733.41
14742,"08, 24/10/25",GG_L3_WB_AHU,WB-AHU,19700.85
14741,"08, 24/10/25",GG_L3_WT_AHU,WT-AHU,20286.85
14743,"08, 24/10/25",GG_L4_WB_AHU,WB-AHU,28704.38
14740,"08, 24/10/25",GG_L4_WT_AHU,WT-AHU,22245.11
14739,"08, 24/10/25",GG_L5_WB_AHU,WB-AHU,18135.59
14749,"08, 24/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,55336.51
14754,"08, 24/10/25",GG_L6_WB_AHU,WB-AHU,19336.14
16152,"08, 25/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17784.53
16147,"08, 25/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25656.67
16162,"08, 25/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,55557.6
16157,"08, 25/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,34901.49
