No,DateTime,Device Name,Location,Energy Consumption (kWh)
883,"13, 15/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,62050.69
885,"13, 15/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
888,"13, 15/12/25",GG_L6_WB_AHU,WB-AHU,21776.54
895,"13, 15/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36161.66
896,"13, 15/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,28959.37
898,"13, 15/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,362764.81
901,"13, 15/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20069.1
905,"13, 15/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,44429.26
906,"13, 15/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,
908,"13, 15/12/25",GG_L2_R Panel-SDP PP,R Panel,133695.86
910,"13, 15/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
911,"13, 15/12/25",GG_L2_R Panel-SDP DB LED,R Panel,138827.09
912,"13, 15/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,62115.66
915,"13, 15/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,
928,"14, 15/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19261.43
929,"14, 15/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,38430.02
931,"14, 15/12/25",GG_L5_WB_AHU,WB-AHU,20458.96
932,"14, 15/12/25",GG_L4_WT_AHU,WT-AHU,24930.53
933,"14, 15/12/25",GG_L3_WT_AHU,WT-AHU,22845.01
934,"14, 15/12/25",GG_L3_WB_AHU,WB-AHU,22500.5
935,"14, 15/12/25",GG_L4_WB_AHU,WB-AHU,32122.84
940,"14, 15/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,62057.11
943,"14, 15/12/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,19537.36
945,"14, 15/12/25",GG_L6_WB_AHU,WB-AHU,21783.06
952,"14, 15/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36168.33
953,"14, 15/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,28964.39
955,"14, 15/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,362824.25
958,"14, 15/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20071.82
962,"14, 15/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,44432.94
963,"14, 15/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,39668.55
965,"14, 15/12/25",GG_L2_R Panel-SDP PP,R Panel,
966,"14, 15/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
967,"14, 15/12/25",GG_L2_R Panel-SDP DB LED,R Panel,138835.53
968,"14, 15/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,62125.42
971,"14, 15/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,
983,"15, 15/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19266.09
984,"15, 15/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,38444.61
986,"15, 15/12/25",GG_L5_WB_AHU,WB-AHU,20465.34
987,"15, 15/12/25",GG_L4_WT_AHU,WT-AHU,24936.1
988,"15, 15/12/25",GG_L3_WT_AHU,WT-AHU,22854.06
989,"15, 15/12/25",GG_L3_WB_AHU,WB-AHU,22508.25
990,"15, 15/12/25",GG_L4_WB_AHU,WB-AHU,32132.6
995,"15, 15/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
997,"15, 15/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,62064.03
999,"15, 15/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,169052.5
1001,"15, 15/12/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
1003,"15, 15/12/25",GG_L6_WB_AHU,WB-AHU,21789.87
1010,"15, 15/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36177.16
1011,"15, 15/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,28969.5
1013,"15, 15/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,362845.36
1016,"15, 15/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20074.64
1020,"15, 15/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,44437.42
1021,"15, 15/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,39674.99
1023,"15, 15/12/25",GG_L2_R Panel-SDP PP,R Panel,133735.13
1025,"15, 15/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
1026,"15, 15/12/25",GG_L2_R Panel-SDP DB LED,R Panel,138852.23
1027,"15, 15/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,62138.4
1030,"15, 15/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,88387.84
1043,"16, 15/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19271.52
1044,"16, 15/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,38451.3
1046,"16, 15/12/25",GG_L5_WB_AHU,WB-AHU,20470.46
1047,"16, 15/12/25",GG_L4_WT_AHU,WT-AHU,24943.35
1048,"16, 15/12/25",GG_L3_WT_AHU,WT-AHU,22859.66
1049,"16, 15/12/25",GG_L3_WB_AHU,WB-AHU,22512.94
1050,"16, 15/12/25",GG_L4_WB_AHU,WB-AHU,32140.19
1056,"16, 15/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,62069.58
1060,"16, 15/12/25",GG_L6_WB_AHU,WB-AHU,
1067,"16, 15/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36182.36
1068,"16, 15/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,28974.05
1070,"16, 15/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,362866.64
1073,"16, 15/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20078.28
1077,"16, 15/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,44440.65
1078,"16, 15/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,39682.42
1080,"16, 15/12/25",GG_L2_R Panel-SDP PP,R Panel,133751.99
1081,"16, 15/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,312712.47
1082,"16, 15/12/25",GG_L2_R Panel-SDP DB LED,R Panel,138865.59
1083,"16, 15/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,62158.74
1086,"16, 15/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,
1099,"17, 15/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19275.26
1100,"17, 15/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,38466.71
1102,"17, 15/12/25",GG_L5_WB_AHU,WB-AHU,20474
1103,"17, 15/12/25",GG_L4_WT_AHU,WT-AHU,24946.26
1104,"17, 15/12/25",GG_L3_WT_AHU,WT-AHU,22862.18
1105,"17, 15/12/25",GG_L3_WB_AHU,WB-AHU,22518.27
1106,"17, 15/12/25",GG_L4_WB_AHU,WB-AHU,32145.62
1111,"17, 15/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
1113,"17, 15/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,62078.12
1115,"17, 15/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,169091.42
1118,"17, 15/12/25",GG_L6_WB_AHU,WB-AHU,21797.62
1125,"17, 15/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36187.75
1126,"17, 15/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,28978.26
1128,"17, 15/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,362903.05
1131,"17, 15/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20082.13
1135,"17, 15/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,
1136,"17, 15/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,39688.96
1138,"17, 15/12/25",GG_L2_R Panel-SDP PP,R Panel,133766.39
1140,"17, 15/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
1141,"17, 15/12/25",GG_L2_R Panel-SDP DB LED,R Panel,138874.95
1142,"17, 15/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,62167.67
1145,"17, 15/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,88417.92
1158,"18, 15/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19277.14
1159,"18, 15/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,38468.54
1161,"18, 15/12/25",GG_L5_WB_AHU,WB-AHU,20476.4
1162,"18, 15/12/25",GG_L4_WT_AHU,WT-AHU,24946.26
1163,"18, 15/12/25",GG_L3_WT_AHU,WT-AHU,22862.18
1164,"18, 15/12/25",GG_L3_WB_AHU,WB-AHU,22520.48
1165,"18, 15/12/25",GG_L4_WB_AHU,WB-AHU,32147.88
1170,"18, 15/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
1172,"18, 15/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,62088.47
1174,"18, 15/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
1177,"18, 15/12/25",GG_L6_WB_AHU,WB-AHU,21797.62
1184,"18, 15/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36192.37
1185,"18, 15/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,28981.37
1187,"18, 15/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,362962.58
1191,"18, 15/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20085.17
1196,"18, 15/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,44449.4
1197,"18, 15/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,39693.95
1199,"18, 15/12/25",GG_L2_R Panel-SDP PP,R Panel,133775.23
1201,"18, 15/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,312780.88
1202,"18, 15/12/25",GG_L2_R Panel-SDP DB LED,R Panel,138889.66
1203,"18, 15/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,62172.78
1206,"18, 15/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,88435
1219,"19, 15/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19277.14
1220,"19, 15/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,
1222,"19, 15/12/25",GG_L5_WB_AHU,WB-AHU,20476.4
1223,"19, 15/12/25",GG_L4_WT_AHU,WT-AHU,24946.26
1224,"19, 15/12/25",GG_L3_WT_AHU,WT-AHU,
1225,"19, 15/12/25",GG_L3_WB_AHU,WB-AHU,22520.54
1226,"19, 15/12/25",GG_L4_WB_AHU,WB-AHU,32147.88
1230,"19, 15/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
1232,"19, 15/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,62095.64
1234,"19, 15/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
1236,"19, 15/12/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
1238,"19, 15/12/25",GG_L6_WB_AHU,WB-AHU,21797.62
1245,"19, 15/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36196.02
1246,"19, 15/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,28983.52
1248,"19, 15/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,363007.98
1251,"19, 15/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20087.76
1255,"19, 15/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,44451.99
1256,"19, 15/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,39697.58
1258,"19, 15/12/25",GG_L2_R Panel-SDP PP,R Panel,133798.31
1260,"19, 15/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,312845.47
1261,"19, 15/12/25",GG_L2_R Panel-SDP DB LED,R Panel,138901.66
1262,"19, 15/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,62177.06
1265,"19, 15/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,
1278,"20, 15/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,
1279,"20, 15/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,38468.54
1281,"20, 15/12/25",GG_L5_WB_AHU,WB-AHU,
1282,"20, 15/12/25",GG_L4_WT_AHU,WT-AHU,24946.26
1283,"20, 15/12/25",GG_L3_WT_AHU,WT-AHU,22862.18
1284,"20, 15/12/25",GG_L3_WB_AHU,WB-AHU,22520.56
1285,"20, 15/12/25",GG_L4_WB_AHU,WB-AHU,32147.88
1291,"20, 15/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,
1295,"20, 15/12/25",GG_L6_WB_AHU,WB-AHU,21797.62
1302,"20, 15/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36198.98
1303,"20, 15/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,28984.8
1305,"20, 15/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,363039.27
1308,"20, 15/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20090.31
1312,"20, 15/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,44455.21
1313,"20, 15/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,39700.32
1315,"20, 15/12/25",GG_L2_R Panel-SDP PP,R Panel,133811.59
1316,"20, 15/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,312848.38
1317,"20, 15/12/25",GG_L2_R Panel-SDP DB LED,R Panel,138909.28
1318,"20, 15/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,62183.75
1321,"20, 15/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,
1334,"21, 15/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19277.14
1335,"21, 15/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,
1337,"21, 15/12/25",GG_L5_WB_AHU,WB-AHU,20476.4
1338,"21, 15/12/25",GG_L4_WT_AHU,WT-AHU,24946.26
1339,"21, 15/12/25",GG_L3_WT_AHU,WT-AHU,22862.18
1340,"21, 15/12/25",GG_L3_WB_AHU,WB-AHU,22520.61
1341,"21, 15/12/25",GG_L4_WB_AHU,WB-AHU,32147.88
1346,"21, 15/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,224520.69
1348,"21, 15/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,62102.72
1350,"21, 15/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,169194.94
1352,"21, 15/12/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
1354,"21, 15/12/25",GG_L6_WB_AHU,WB-AHU,21797.62
1361,"21, 15/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36200.15
1362,"21, 15/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,28985.78
1364,"21, 15/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,363084.34
1367,"21, 15/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20092.33
1371,"21, 15/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,44460.25
1372,"21, 15/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,39702.73
1374,"21, 15/12/25",GG_L2_R Panel-SDP PP,R Panel,
1376,"21, 15/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,312900.72
1377,"21, 15/12/25",GG_L2_R Panel-SDP DB LED,R Panel,138924.95
1378,"21, 15/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,62186.04
1381,"21, 15/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,
1393,"22, 15/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19277.14
1394,"22, 15/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,38468.54
1396,"22, 15/12/25",GG_L5_WB_AHU,WB-AHU,20476.4
1397,"22, 15/12/25",GG_L4_WT_AHU,WT-AHU,24946.26
1398,"22, 15/12/25",GG_L3_WT_AHU,WT-AHU,22862.18
1399,"22, 15/12/25",GG_L3_WB_AHU,WB-AHU,22520.66
1400,"22, 15/12/25",GG_L4_WB_AHU,WB-AHU,32147.88
1406,"22, 15/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,
1410,"22, 15/12/25",GG_L6_WB_AHU,WB-AHU,
1417,"22, 15/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36201.24
1418,"22, 15/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,28986.75
1420,"22, 15/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,363166.25
1423,"22, 15/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20093.56
1427,"22, 15/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,44462.22
1428,"22, 15/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,39704.06
1430,"22, 15/12/25",GG_L2_R Panel-SDP PP,R Panel,133850.49
1431,"22, 15/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,312921.06
1432,"22, 15/12/25",GG_L2_R Panel-SDP DB LED,R Panel,138932.06
1433,"22, 15/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,62187.38
1436,"22, 15/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,88469.96
1449,"23, 15/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19277.14
1450,"23, 15/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,38468.54
1452,"23, 15/12/25",GG_L5_WB_AHU,WB-AHU,20476.4
1453,"23, 15/12/25",GG_L4_WT_AHU,WT-AHU,24946.26
1454,"23, 15/12/25",GG_L3_WT_AHU,WT-AHU,22862.18
1455,"23, 15/12/25",GG_L3_WB_AHU,WB-AHU,22520.73
1456,"23, 15/12/25",GG_L4_WB_AHU,WB-AHU,32147.88
1461,"23, 15/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
1463,"23, 15/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,62106.98
1465,"23, 15/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
1468,"23, 15/12/25",GG_L6_WB_AHU,WB-AHU,21797.62
1475,"23, 15/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36202.37
1476,"23, 15/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,28987.77
1478,"23, 15/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,363203.7
1481,"23, 15/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20094.41
1485,"23, 15/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,44466.66
1486,"23, 15/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,39707.15
1488,"23, 15/12/25",GG_L2_R Panel-SDP PP,R Panel,
1490,"23, 15/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,312952.91
1491,"23, 15/12/25",GG_L2_R Panel-SDP DB LED,R Panel,138945.25
1492,"23, 15/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,62188.34
1495,"23, 15/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,88477.26
1508,"00, 16/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19277.14
1509,"00, 16/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,38468.54
1511,"00, 16/12/25",GG_L5_WB_AHU,WB-AHU,20476.4
1512,"00, 16/12/25",GG_L4_WT_AHU,WT-AHU,24946.26
1513,"00, 16/12/25",GG_L3_WT_AHU,WT-AHU,22862.18
1514,"00, 16/12/25",GG_L3_WB_AHU,WB-AHU,22520.77
1515,"00, 16/12/25",GG_L4_WB_AHU,WB-AHU,32147.88
1520,"00, 16/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,224641.09
1522,"00, 16/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,
1524,"00, 16/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
1526,"00, 16/12/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
1528,"00, 16/12/25",GG_L6_WB_AHU,WB-AHU,21797.62
1535,"00, 16/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36203.41
1536,"00, 16/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,28988.71
1538,"00, 16/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,363227.72
1542,"00, 16/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20095.27
1547,"00, 16/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,44470.3
1548,"00, 16/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,39709.08
1550,"00, 16/12/25",GG_L2_R Panel-SDP PP,R Panel,133867
1552,"00, 16/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
1553,"00, 16/12/25",GG_L2_R Panel-SDP DB LED,R Panel,138957.16
1554,"00, 16/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,
1557,"00, 16/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,88481.12
1570,"01, 16/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19277.14
1571,"01, 16/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,
1573,"01, 16/12/25",GG_L5_WB_AHU,WB-AHU,20476.4
1574,"01, 16/12/25",GG_L4_WT_AHU,WT-AHU,24946.26
1575,"01, 16/12/25",GG_L3_WT_AHU,WT-AHU,22862.18
1576,"01, 16/12/25",GG_L3_WB_AHU,WB-AHU,22520.82
1577,"01, 16/12/25",GG_L4_WB_AHU,WB-AHU,32147.88
1582,"01, 16/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,224673.28
1584,"01, 16/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,62114.21
1586,"01, 16/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
1589,"01, 16/12/25",GG_L6_WB_AHU,WB-AHU,21797.62
1596,"01, 16/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36205.33
1597,"01, 16/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,28989.57
1599,"01, 16/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,363256.42
1602,"01, 16/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20096.11
1606,"01, 16/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,44475.03
1607,"01, 16/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,39711.53
1609,"01, 16/12/25",GG_L2_R Panel-SDP PP,R Panel,133872.52
1611,"01, 16/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,313035.12
1612,"01, 16/12/25",GG_L2_R Panel-SDP DB LED,R Panel,138963.8
1613,"01, 16/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,
1616,"01, 16/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,
1629,"02, 16/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19277.14
1630,"02, 16/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,38468.54
1632,"02, 16/12/25",GG_L5_WB_AHU,WB-AHU,20476.4
1633,"02, 16/12/25",GG_L4_WT_AHU,WT-AHU,24946.26
1634,"02, 16/12/25",GG_L3_WT_AHU,WT-AHU,22862.18
1635,"02, 16/12/25",GG_L3_WB_AHU,WB-AHU,22520.87
1636,"02, 16/12/25",GG_L4_WB_AHU,WB-AHU,32147.88
1642,"02, 16/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,62118.28
1646,"02, 16/12/25",GG_L6_WB_AHU,WB-AHU,21797.62
1653,"02, 16/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36206.31
1654,"02, 16/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,28990.43
1656,"02, 16/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,363286.36
1659,"02, 16/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20096.97
1663,"02, 16/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,44476.56
1664,"02, 16/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,39714.36
1666,"02, 16/12/25",GG_L2_R Panel-SDP PP,R Panel,133876.22
1667,"02, 16/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
1668,"02, 16/12/25",GG_L2_R Panel-SDP DB LED,R Panel,138973.59
1669,"02, 16/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,62189.74
1672,"02, 16/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,88495.56
1685,"03, 16/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19277.14
1686,"03, 16/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,38468.54
1688,"03, 16/12/25",GG_L5_WB_AHU,WB-AHU,20476.4
1689,"03, 16/12/25",GG_L4_WT_AHU,WT-AHU,24946.26
1690,"03, 16/12/25",GG_L3_WT_AHU,WT-AHU,22862.18
1691,"03, 16/12/25",GG_L3_WB_AHU,WB-AHU,22520.92
1692,"03, 16/12/25",GG_L4_WB_AHU,WB-AHU,32147.88
1697,"03, 16/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
1699,"03, 16/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,62121.66
1701,"03, 16/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,169290.05
1704,"03, 16/12/25",GG_L6_WB_AHU,WB-AHU,21797.62
1711,"03, 16/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36207.48
1712,"03, 16/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,28991.43
1714,"03, 16/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,363307.92
1717,"03, 16/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20097.81
1721,"03, 16/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,44480.67
1722,"03, 16/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,39716.24
1724,"03, 16/12/25",GG_L2_R Panel-SDP PP,R Panel,
1726,"03, 16/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
1727,"03, 16/12/25",GG_L2_R Panel-SDP DB LED,R Panel,138983
1728,"03, 16/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,62190.25
1731,"03, 16/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,88500.88
1744,"04, 16/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19277.14
1745,"04, 16/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,
1747,"04, 16/12/25",GG_L5_WB_AHU,WB-AHU,20476.4
1748,"04, 16/12/25",GG_L4_WT_AHU,WT-AHU,24946.26
1749,"04, 16/12/25",GG_L3_WT_AHU,WT-AHU,22862.18
1750,"04, 16/12/25",GG_L3_WB_AHU,WB-AHU,22520.98
1751,"04, 16/12/25",GG_L4_WB_AHU,WB-AHU,32147.88
